set_boundary,num_samples,context,trigger,query,neg,log_likelihood,empirical_probability,probability_query_observed
12,100,restaurant,soda,salad,0,-23.025850929940457,1,0
12,100,restaurant,vodka,soup,0,-23.025850929940457,1,0
12,100,restaurant,vodka,cocktails,1,0.0,1,1
12,100,restaurant,salad,soup,0,-23.025850929940457,1,0
12,100,restaurant,cake,soup,1,0.0,1,1
12,100,restaurant,soup,vodka,1,0.0,1,1
12,100,restaurant,vodka,soda,1,0.0,1,1
12,100,restaurant,soda,vodka,1,0.0,1,1
12,100,restaurant,cocktails,soda,0,-23.025850929940457,1,0
12,100,restaurant,cake,soup,1,0.0,1,1
12,100,restaurant,cocktails,soda,1,0.0,1,1
12,100,restaurant,cake,cocktails,1,0.0,1,1
12,100,restaurant,cocktails,cake,1,0.0,1,1
12,100,restaurant,cocktails,soda,1,0.0,1,1
12,100,restaurant,cake,salad,0,-23.025850929940457,1,0
12,100,restaurant,cake,vodka,1,0.0,1,1
12,100,restaurant,soup,soda,1,0.0,1,1
12,100,restaurant,vodka,cake,0,-23.025850929940457,1,0
12,100,restaurant,salad,cake,1,0.0,1,1
12,100,restaurant,soup,cocktails,1,0.0,1,1
12,100,restaurant,salad,soda,1,0.0,1,1
12,100,restaurant,cake,soup,1,0.0,1,1
12,100,restaurant,vodka,salad,0,-23.025850929940457,1,0
12,100,restaurant,cocktails,cake,1,0.0,1,1
12,100,restaurant,cake,soup,0,-23.025850929940457,1,0
12,100,restaurant,salad,soup,1,0.0,1,1
12,100,restaurant,salad,cake,0,-23.025850929940457,1,0
12,100,restaurant,soda,soup,0,-23.025850929940457,1,0
12,100,restaurant,vodka,soda,1,0.0,1,1
12,100,restaurant,vodka,soda,0,-23.025850929940457,1,0
12,100,restaurant,salad,soda,0,-23.025850929940457,1,0
12,100,restaurant,cocktails,vodka,0,-23.025850929940457,1,0
12,100,restaurant,cake,soup,0,-23.025850929940457,1,0
12,100,restaurant,soup,salad,0,-23.025850929940457,1,0
12,100,restaurant,vodka,soda,0,-23.025850929940457,1,0
12,100,restaurant,vodka,soda,0,-23.025850929940457,1,0
12,100,restaurant,soda,cake,0,-23.025850929940457,1,0
12,100,restaurant,vodka,soda,1,0.0,1,1
12,100,restaurant,soup,soda,0,-23.025850929940457,1,0
12,100,restaurant,cake,soup,0,-23.025850929940457,1,0
12,100,restaurant,cocktails,salad,0,-23.025850929940457,1,0
12,100,restaurant,soda,cocktails,1,0.0,1,1
12,100,restaurant,soda,salad,0,-23.025850929940457,1,0
12,100,restaurant,salad,soup,1,0.0,1,1
12,100,restaurant,soda,soup,0,-23.025850929940457,1,0
12,100,restaurant,salad,cake,1,0.0,1,1
12,100,restaurant,soup,vodka,1,0.0,1,1
12,100,restaurant,soup,salad,1,0.0,1,1
12,100,restaurant,soup,salad,0,-23.025850929940457,1,0
12,100,restaurant,salad,soup,1,0.0,1,1
12,100,restaurant,cake,vodka,1,0.0,1,1
12,100,restaurant,soup,vodka,1,0.0,1,1
12,100,restaurant,vodka,soda,0,-23.025850929940457,1,0
12,100,restaurant,salad,cake,1,0.0,1,1
12,100,restaurant,salad,cake,1,0.0,1,1
12,100,restaurant,cocktails,cake,0,-23.025850929940457,1,0
12,100,restaurant,cake,soup,0,-23.025850929940457,1,0
12,100,restaurant,cake,vodka,1,0.0,1,1
12,100,restaurant,vodka,soup,0,-23.025850929940457,1,0
12,100,restaurant,soup,soda,1,0.0,1,1
12,100,restaurant,vodka,cake,0,-23.025850929940457,1,0
12,100,restaurant,cocktails,vodka,1,0.0,1,1
12,100,restaurant,soup,salad,0,-23.025850929940457,1,0
12,100,restaurant,soda,vodka,1,0.0,1,1
12,100,restaurant,soup,cocktails,1,0.0,1,1
12,100,restaurant,cake,vodka,1,0.0,1,1
12,100,restaurant,cocktails,soup,0,-23.025850929940457,1,0
12,100,restaurant,cocktails,vodka,0,-23.025850929940457,1,0
12,100,restaurant,cocktails,soda,0,-23.025850929940457,1,0
12,100,restaurant,salad,soup,1,0.0,1,1
12,100,restaurant,cake,soup,0,-23.025850929940457,1,0
12,100,restaurant,vodka,soda,0,-23.025850929940457,1,0
12,100,restaurant,cocktails,soda,0,-23.025850929940457,1,0
12,100,restaurant,salad,soup,1,0.0,1,1
12,100,restaurant,salad,vodka,1,0.0,1,1
12,100,restaurant,cocktails,vodka,1,0.0,1,1
12,100,restaurant,salad,cake,0,-23.025850929940457,1,0
12,100,restaurant,cake,soup,1,0.0,1,1
12,100,restaurant,cake,soda,1,0.0,1,1
12,100,restaurant,vodka,soup,0,-23.025850929940457,1,0
12,100,restaurant,soup,salad,1,0.0,1,1
12,100,restaurant,salad,cake,0,-23.025850929940457,1,0
12,100,restaurant,soda,cocktails,1,0.0,1,1
12,100,restaurant,soup,soda,1,0.0,1,1
12,100,restaurant,soup,soda,1,0.0,1,1
12,100,restaurant,salad,soup,1,0.0,1,1
12,100,restaurant,soup,salad,1,0.0,1,1
12,100,restaurant,salad,soup,0,-23.025850929940457,1,0
12,100,restaurant,salad,soup,0,-23.025850929940457,1,0
12,100,restaurant,salad,cake,1,0.0,1,1
12,100,restaurant,cocktails,soda,1,0.0,1,1
12,100,restaurant,salad,soup,1,0.0,1,1
12,100,restaurant,cake,salad,0,-23.025850929940457,1,0
12,100,restaurant,cocktails,vodka,1,0.0,1,1
12,100,restaurant,soup,cocktails,1,0.0,1,1
12,100,restaurant,soda,salad,0,-23.025850929940457,1,0
12,100,restaurant,salad,vodka,1,0.0,1,1
12,100,restaurant,salad,cake,0,-23.025850929940457,1,0
12,100,restaurant,soda,cake,0,-23.025850929940457,1,0
12,100,restaurant,cake,salad,1,0.0,1,1
12,100,restaurant,vodka,cocktails,1,0.0,1,1
12,100,restaurant,cocktails,salad,0,-23.025850929940457,1,0
12,100,restaurant,vodka,soda,0,-23.025850929940457,1,0
12,100,restaurant,vodka,cake,0,-23.025850929940457,1,0
12,100,restaurant,salad,cake,1,0.0,1,1
12,100,restaurant,vodka,soda,1,0.0,1,1
12,100,restaurant,vodka,soda,0,-23.025850929940457,1,0
12,100,restaurant,salad,soup,1,0.0,1,1
12,100,restaurant,soda,salad,0,-23.025850929940457,1,0
12,100,restaurant,salad,soup,1,0.0,1,1
12,100,restaurant,cocktails,soda,0,-23.025850929940457,1,0
12,100,restaurant,soup,cocktails,1,0.0,1,1
12,100,restaurant,cake,cocktails,1,0.0,1,1
12,100,restaurant,cake,soup,0,-23.025850929940457,1,0
12,100,restaurant,salad,cocktails,0,-23.025850929940457,1,0
12,100,restaurant,cocktails,soda,0,-23.025850929940457,1,0
12,100,restaurant,cocktails,vodka,1,0.0,1,1
12,100,restaurant,cake,soda,1,0.0,1,1
12,100,restaurant,vodka,soda,0,-23.025850929940457,1,0
12,100,restaurant,soup,soda,1,0.0,1,1
12,100,restaurant,salad,cake,1,0.0,1,1
12,100,restaurant,cocktails,soda,0,-23.025850929940457,1,0
12,100,restaurant,cake,soup,0,-23.025850929940457,1,0
12,100,restaurant,cake,soda,1,0.0,1,1
12,100,restaurant,vodka,cocktails,1,0.0,1,1
12,100,restaurant,soup,cocktails,1,0.0,1,1
12,100,restaurant,soda,vodka,1,0.0,1,1
12,100,restaurant,cake,vodka,1,0.0,1,1
12,100,restaurant,cake,cocktails,1,0.0,1,1
12,100,restaurant,soda,salad,0,-23.025850929940457,1,0
12,100,restaurant,cake,cocktails,1,0.0,1,1
12,100,restaurant,salad,cake,0,-23.025850929940457,1,0
12,100,restaurant,salad,soda,0,-23.025850929940457,1,0
12,100,restaurant,cocktails,vodka,1,0.0,1,1
12,100,restaurant,cocktails,soda,0,-23.025850929940457,1,0
12,100,restaurant,soda,vodka,1,0.0,1,1
12,100,restaurant,salad,cake,0,-23.025850929940457,1,0
12,100,restaurant,vodka,soda,0,-23.025850929940457,1,0
12,100,restaurant,salad,cake,0,-23.025850929940457,1,0
12,100,restaurant,vodka,soda,0,-23.025850929940457,1,0
12,100,restaurant,vodka,soda,0,-23.025850929940457,1,0
12,100,restaurant,vodka,soup,0,-23.025850929940457,1,0
12,100,restaurant,salad,soup,1,0.0,1,1
12,100,restaurant,cake,soup,0,-23.025850929940457,1,0
12,100,restaurant,cake,soup,1,0.0,1,1
12,100,restaurant,cocktails,soda,1,0.0,1,1
12,100,restaurant,salad,soup,1,0.0,1,1
12,100,restaurant,vodka,soda,0,-23.025850929940457,1,0
12,100,restaurant,cocktails,cake,0,-23.025850929940457,1,0
12,100,restaurant,vodka,cake,0,-23.025850929940457,1,0
12,100,salad,cigarettes,meat,1,0.0,1,1
12,100,salad,lettuce,meat,1,0.0,1,1
12,100,salad,cigarettes,meat,1,0.0,1,1
12,100,salad,cigarettes,lettuce,0,-23.025850929940457,1,0
12,100,salad,chips,cigarettes,0,-23.025850929940457,1,0
12,100,salad,chips,meat,0,-23.025850929940457,1,0
12,100,salad,chips,meat,0,-23.025850929940457,1,0
12,100,salad,cigarettes,chips,1,0.0,1,1
12,100,salad,cigarettes,dressing,1,0.0,1,1
12,100,salad,lettuce,dressing,1,0.0,1,1
12,100,salad,chips,meat,0,-23.025850929940457,1,0
12,100,salad,cigarettes,meat,1,0.0,1,1
12,100,salad,chips,dressing,1,0.0,1,1
12,100,salad,cigarettes,meat,0,-23.025850929940457,1,0
12,100,salad,chips,cigarettes,1,0.0,1,1
12,100,salad,chips,meat,0,-23.025850929940457,1,0
12,100,salad,cigarettes,chips,0,-23.025850929940457,1,0
12,100,salad,cigarettes,lettuce,1,0.0,1,1
12,100,salad,cigarettes,meat,1,0.0,1,1
12,100,salad,chips,meat,0,-23.025850929940457,1,0
12,100,salad,meat,cigarettes,0,-23.025850929940457,1,0
12,100,salad,chips,dressing,1,0.0,1,1
12,100,salad,chips,lettuce,1,0.0,1,1
12,100,salad,lettuce,cigarettes,0,-23.025850929940457,1,0
12,100,salad,cigarettes,chips,0,-23.025850929940457,1,0
12,100,salad,meat,dressing,0,-23.025850929940457,1,0
12,100,salad,cigarettes,chips,1,0.0,1,1
12,100,salad,meat,lettuce,1,0.0,1,1
12,100,salad,chips,meat,1,0.0,1,1
12,100,salad,chips,meat,0,-23.025850929940457,1,0
12,100,salad,cigarettes,meat,1,0.0,1,1
12,100,salad,cigarettes,chips,1,0.0,1,1
12,100,salad,dressing,cigarettes,0,-23.025850929940457,1,0
12,100,salad,lettuce,cigarettes,0,-23.025850929940457,1,0
12,100,salad,dressing,cigarettes,0,-23.025850929940457,1,0
12,100,salad,chips,lettuce,1,0.0,1,1
12,100,salad,lettuce,dressing,0,-23.025850929940457,1,0
12,100,salad,cigarettes,lettuce,1,0.0,1,1
12,100,salad,lettuce,chips,0,-23.025850929940457,1,0
12,100,salad,cigarettes,meat,1,0.0,1,1
12,100,salad,cigarettes,lettuce,1,0.0,1,1
12,100,salad,chips,dressing,0,-23.025850929940457,1,0
12,100,salad,meat,lettuce,1,0.0,1,1
12,100,salad,chips,lettuce,1,0.0,1,1
12,100,salad,meat,cigarettes,0,-23.025850929940457,1,0
12,100,salad,chips,cigarettes,0,-23.025850929940457,1,0
12,100,salad,cigarettes,meat,0,-23.025850929940457,1,0
12,100,salad,chips,meat,0,-23.025850929940457,1,0
12,100,salad,dressing,chips,0,-23.025850929940457,1,0
12,100,salad,cigarettes,chips,1,0.0,1,1
12,100,salad,lettuce,chips,0,-23.025850929940457,1,0
12,100,salad,chips,meat,0,-23.025850929940457,1,0
12,100,salad,chips,lettuce,1,0.0,1,1
12,100,salad,chips,meat,0,-23.025850929940457,1,0
12,100,salad,chips,meat,1,0.0,1,1
12,100,salad,cigarettes,meat,1,0.0,1,1
12,100,salad,cigarettes,meat,0,-23.025850929940457,1,0
12,100,salad,chips,cigarettes,0,-23.025850929940457,1,0
12,100,salad,meat,lettuce,1,0.0,1,1
12,100,salad,cigarettes,chips,0,-23.025850929940457,1,0
12,100,salad,chips,meat,0,-23.025850929940457,1,0
12,100,salad,cigarettes,chips,0,-23.025850929940457,1,0
12,100,salad,chips,meat,1,0.0,1,1
12,100,salad,chips,lettuce,1,0.0,1,1
12,100,salad,lettuce,cigarettes,0,-23.025850929940457,1,0
12,100,salad,lettuce,dressing,1,0.0,1,1
12,100,salad,cigarettes,chips,0,-23.025850929940457,1,0
12,100,salad,cigarettes,meat,1,0.0,1,1
12,100,salad,chips,meat,0,-23.025850929940457,1,0
12,100,salad,meat,chips,0,-23.025850929940457,1,0
12,100,salad,cigarettes,chips,0,-23.025850929940457,1,0
12,100,salad,chips,cigarettes,0,-23.025850929940457,1,0
12,100,salad,meat,dressing,0,-23.025850929940457,1,0
12,100,salad,lettuce,dressing,1,0.0,1,1
12,100,salad,dressing,chips,0,-23.025850929940457,1,0
12,100,salad,chips,cigarettes,0,-23.025850929940457,1,0
12,100,salad,chips,meat,0,-23.025850929940457,1,0
12,100,salad,dressing,lettuce,1,0.0,1,1
12,100,salad,lettuce,dressing,1,0.0,1,1
12,100,salad,lettuce,meat,0,-23.025850929940457,1,0
12,100,salad,cigarettes,chips,0,-23.025850929940457,1,0
12,100,salad,lettuce,dressing,1,0.0,1,1
12,100,salad,chips,meat,0,-23.025850929940457,1,0
12,100,salad,lettuce,dressing,0,-23.025850929940457,1,0
12,100,salad,dressing,cigarettes,0,-23.025850929940457,1,0
12,100,salad,dressing,lettuce,1,0.0,1,1
12,100,salad,lettuce,meat,1,0.0,1,1
12,100,salad,cigarettes,chips,1,0.0,1,1
12,100,salad,meat,lettuce,1,0.0,1,1
12,100,salad,cigarettes,meat,1,0.0,1,1
12,100,salad,chips,dressing,0,-23.025850929940457,1,0
12,100,salad,cigarettes,dressing,1,0.0,1,1
12,100,salad,lettuce,meat,1,0.0,1,1
12,100,salad,meat,dressing,0,-23.025850929940457,1,0
12,100,salad,lettuce,dressing,0,-23.025850929940457,1,0
12,100,salad,lettuce,cigarettes,0,-23.025850929940457,1,0
12,100,salad,meat,chips,0,-23.025850929940457,1,0
12,100,salad,cigarettes,dressing,1,0.0,1,1
12,100,salad,lettuce,dressing,1,0.0,1,1
12,100,salad,chips,meat,0,-23.025850929940457,1,0
12,100,salad,lettuce,dressing,0,-23.025850929940457,1,0
12,100,salad,lettuce,dressing,0,-23.025850929940457,1,0
12,100,salad,chips,meat,1,0.0,1,1
12,100,salad,meat,lettuce,1,0.0,1,1
12,100,salad,cigarettes,meat,0,-23.025850929940457,1,0
12,100,salad,lettuce,dressing,1,0.0,1,1
12,100,salad,chips,meat,1,0.0,1,1
12,100,salad,cigarettes,meat,0,-23.025850929940457,1,0
12,100,salad,meat,lettuce,1,0.0,1,1
12,100,salad,cigarettes,meat,0,-23.025850929940457,1,0
12,100,salad,cigarettes,chips,1,0.0,1,1
12,100,salad,cigarettes,dressing,1,0.0,1,1
12,100,salad,chips,lettuce,1,0.0,1,1
12,100,salad,lettuce,cigarettes,0,-23.025850929940457,1,0
12,100,salad,lettuce,dressing,1,0.0,1,1
12,100,salad,chips,meat,0,-23.025850929940457,1,0
12,100,salad,meat,cigarettes,0,-23.025850929940457,1,0
12,100,salad,cigarettes,chips,0,-23.025850929940457,1,0
12,100,salad,cigarettes,chips,0,-23.025850929940457,1,0
12,100,salad,chips,meat,1,0.0,1,1
12,100,salad,chips,dressing,0,-23.025850929940457,1,0
12,100,salad,dressing,cigarettes,0,-23.025850929940457,1,0
12,100,salad,meat,cigarettes,0,-23.025850929940457,1,0
12,100,salad,dressing,meat,0,-23.025850929940457,1,0
12,100,salad,dressing,lettuce,1,0.0,1,1
12,100,salad,lettuce,dressing,1,0.0,1,1
12,100,salad,cigarettes,chips,1,0.0,1,1
12,100,salad,cigarettes,meat,0,-23.025850929940457,1,0
12,100,salad,cigarettes,meat,1,0.0,1,1
12,100,salad,meat,cigarettes,0,-23.025850929940457,1,0
12,100,salad,lettuce,cigarettes,0,-23.025850929940457,1,0
12,100,salad,lettuce,dressing,0,-23.025850929940457,1,0
12,100,salad,dressing,cigarettes,0,-23.025850929940457,1,0
12,100,salad,dressing,meat,0,-23.025850929940457,1,0
12,100,salad,dressing,meat,1,0.0,1,1
12,100,salad,lettuce,dressing,1,0.0,1,1
12,100,salad,cigarettes,meat,0,-23.025850929940457,1,0
12,100,salad,lettuce,dressing,1,0.0,1,1
12,100,salad,cigarettes,meat,1,0.0,1,1
12,100,salad,lettuce,dressing,0,-23.025850929940457,1,0
12,100,science,art,philosophy,1,0.0,1,1
12,100,science,geology,art,0,-23.025850929940457,1,0
12,100,science,art,philosophy,1,0.0,1,1
12,100,science,philosophy,math,1,0.0,1,1
12,100,science,physics,zoology,1,0.0,1,1
12,100,science,physics,philosophy,0,-23.025850929940457,1,0
12,100,science,zoology,math,1,0.0,1,1
12,100,science,geology,math,1,0.0,1,1
12,100,science,geology,zoology,1,0.0,1,1
12,100,science,zoology,philosophy,0,-23.025850929940457,1,0
12,100,science,physics,geology,0,-23.025850929940457,1,0
12,100,science,art,geology,1,0.0,1,1
12,100,science,art,philosophy,1,0.0,1,1
12,100,science,math,physics,1,0.0,1,1
12,100,science,geology,math,1,0.0,1,1
12,100,science,art,philosophy,0,-23.025850929940457,1,0
12,100,science,zoology,geology,1,0.0,1,1
12,100,science,physics,zoology,1,0.0,1,1
12,100,science,physics,geology,1,0.0,1,1
12,100,science,physics,geology,1,0.0,1,1
12,100,science,zoology,philosophy,1,0.0,1,1
12,100,science,art,philosophy,0,-23.025850929940457,1,0
12,100,science,physics,art,0,-23.025850929940457,1,0
12,100,science,math,zoology,1,0.0,1,1
12,100,science,philosophy,zoology,1,0.0,1,1
12,100,science,art,math,0,-23.025850929940457,1,0
12,100,science,zoology,math,0,-23.025850929940457,1,0
12,100,science,math,geology,0,-23.025850929940457,1,0
12,100,science,geology,zoology,1,0.0,1,1
12,100,science,math,philosophy,0,-23.025850929940457,1,0
12,100,science,physics,geology,1,0.0,1,1
12,100,science,art,zoology,1,0.0,1,1
12,100,science,physics,geology,1,0.0,1,1
12,100,science,art,philosophy,1,0.0,1,1
12,100,science,physics,zoology,1,0.0,1,1
12,100,science,geology,zoology,1,0.0,1,1
12,100,science,geology,zoology,1,0.0,1,1
12,100,science,art,philosophy,1,0.0,1,1
12,100,science,philosophy,math,1,0.0,1,1
12,100,science,zoology,geology,1,0.0,1,1
12,100,science,physics,zoology,1,0.0,1,1
12,100,science,physics,geology,1,0.0,1,1
12,100,science,philosophy,math,1,0.0,1,1
12,100,science,math,philosophy,0,-23.025850929940457,1,0
12,100,science,art,philosophy,1,0.0,1,1
12,100,science,art,math,1,0.0,1,1
12,100,science,physics,zoology,1,0.0,1,1
12,100,science,philosophy,zoology,0,-23.025850929940457,1,0
12,100,science,art,physics,1,0.0,1,1
12,100,science,philosophy,art,1,0.0,1,1
12,100,science,physics,geology,0,-23.025850929940457,1,0
12,100,science,art,philosophy,1,0.0,1,1
12,100,science,geology,zoology,1,0.0,1,1
12,100,science,art,math,1,0.0,1,1
12,100,science,philosophy,zoology,1,0.0,1,1
12,100,science,physics,math,0,-23.025850929940457,1,0
12,100,science,math,zoology,1,0.0,1,1
12,100,science,zoology,math,0,-23.025850929940457,1,0
12,100,science,physics,geology,1,0.0,1,1
12,100,science,math,philosophy,1,0.0,1,1
12,100,science,art,physics,1,0.0,1,1
12,100,science,art,zoology,1,0.0,1,1
12,100,science,philosophy,math,1,0.0,1,1
12,100,science,art,math,0,-23.025850929940457,1,0
12,100,science,art,math,1,0.0,1,1
12,100,science,physics,geology,1,0.0,1,1
12,100,science,philosophy,math,1,0.0,1,1
12,100,science,physics,geology,1,0.0,1,1
12,100,science,zoology,physics,1,0.0,1,1
12,100,science,philosophy,math,0,-23.025850929940457,1,0
12,100,science,geology,zoology,1,0.0,1,1
12,100,science,philosophy,geology,1,0.0,1,1
12,100,science,zoology,art,1,0.0,1,1
12,100,science,physics,zoology,1,0.0,1,1
12,100,science,zoology,philosophy,1,0.0,1,1
12,100,science,geology,zoology,1,0.0,1,1
12,100,science,physics,zoology,1,0.0,1,1
12,100,science,philosophy,math,0,-23.025850929940457,1,0
12,100,science,math,geology,1,0.0,1,1
12,100,science,physics,zoology,1,0.0,1,1
12,100,science,art,philosophy,1,0.0,1,1
12,100,science,physics,zoology,0,-23.025850929940457,1,0
12,100,science,art,math,1,0.0,1,1
12,100,science,zoology,art,1,0.0,1,1
12,100,science,geology,zoology,1,0.0,1,1
12,100,science,philosophy,math,0,-23.025850929940457,1,0
12,100,science,physics,zoology,0,-23.025850929940457,1,0
12,100,science,geology,math,1,0.0,1,1
12,100,science,philosophy,geology,1,0.0,1,1
12,100,science,physics,geology,1,0.0,1,1
12,100,science,zoology,physics,1,0.0,1,1
12,100,science,math,geology,1,0.0,1,1
12,100,science,geology,math,1,0.0,1,1
12,100,science,geology,zoology,1,0.0,1,1
12,100,science,zoology,art,0,-23.025850929940457,1,0
12,100,science,physics,zoology,0,-23.025850929940457,1,0
12,100,science,art,math,1,0.0,1,1
12,100,science,philosophy,geology,0,-23.025850929940457,1,0
12,100,science,art,geology,1,0.0,1,1
12,100,science,math,physics,1,0.0,1,1
12,100,science,philosophy,art,1,0.0,1,1
12,100,science,geology,philosophy,1,0.0,1,1
12,100,science,physics,geology,1,0.0,1,1
12,100,science,math,philosophy,1,0.0,1,1
12,100,science,philosophy,math,0,-23.025850929940457,1,0
12,100,science,math,physics,0,-23.025850929940457,1,0
12,100,science,art,physics,1,0.0,1,1
12,100,science,art,philosophy,1,0.0,1,1
12,100,science,art,philosophy,0,-23.025850929940457,1,0
12,100,science,physics,art,0,-23.025850929940457,1,0
12,100,science,geology,math,0,-23.025850929940457,1,0
12,100,science,physics,philosophy,0,-23.025850929940457,1,0
12,100,science,geology,physics,1,0.0,1,1
12,100,science,philosophy,math,1,0.0,1,1
12,100,science,art,philosophy,1,0.0,1,1
12,100,science,philosophy,math,1,0.0,1,1
12,100,science,philosophy,art,1,0.0,1,1
12,100,science,math,zoology,1,0.0,1,1
12,100,science,art,math,0,-23.025850929940457,1,0
12,100,science,geology,philosophy,1,0.0,1,1
12,100,science,physics,geology,1,0.0,1,1
12,100,science,art,math,1,0.0,1,1
12,100,science,physics,geology,1,0.0,1,1
12,100,science,math,physics,0,-23.025850929940457,1,0
12,100,science,physics,geology,1,0.0,1,1
12,100,science,philosophy,math,0,-23.025850929940457,1,0
12,100,science,philosophy,geology,1,0.0,1,1
12,100,science,art,math,1,0.0,1,1
12,100,science,physics,math,1,0.0,1,1
12,100,science,art,math,1,0.0,1,1
12,100,science,art,zoology,1,0.0,1,1
12,100,science,physics,zoology,0,-23.025850929940457,1,0
12,100,science,art,geology,1,0.0,1,1
12,100,science,physics,zoology,1,0.0,1,1
12,100,science,philosophy,zoology,1,0.0,1,1
12,100,science,art,philosophy,0,-23.025850929940457,1,0
12,100,science,art,math,1,0.0,1,1
12,100,science,math,art,0,-23.025850929940457,1,0
12,100,science,philosophy,zoology,1,0.0,1,1
12,100,science,physics,art,1,0.0,1,1
12,100,science,geology,physics,1,0.0,1,1
12,100,science,math,geology,1,0.0,1,1
12,100,science,art,philosophy,0,-23.025850929940457,1,0
12,100,science,physics,zoology,1,0.0,1,1
12,100,science,art,math,0,-23.025850929940457,1,0
12,100,science,philosophy,art,1,0.0,1,1
12,100,science,geology,zoology,1,0.0,1,1
12,100,science,physics,zoology,0,-23.025850929940457,1,0
12,100,science,physics,zoology,1,0.0,1,1
12,100,science,philosophy,math,1,0.0,1,1
12,100,science,art,philosophy,0,-23.025850929940457,1,0
12,100,science,philosophy,physics,1,0.0,1,1
12,100,science,art,math,1,0.0,1,1
12,100,science,philosophy,math,1,0.0,1,1
12,100,science,geology,physics,1,0.0,1,1
12,100,science,zoology,math,0,-23.025850929940457,1,0
12,100,science,art,math,1,0.0,1,1
12,100,science,geology,physics,1,0.0,1,1
12,100,science,art,math,0,-23.025850929940457,1,0
12,100,science,art,zoology,0,-23.025850929940457,1,0
12,100,science,philosophy,zoology,1,0.0,1,1
12,100,science,geology,art,1,0.0,1,1
12,100,science,physics,geology,1,0.0,1,1
12,100,science,zoology,philosophy,0,-23.025850929940457,1,0
12,100,science,physics,zoology,0,-23.025850929940457,1,0
12,100,science,art,philosophy,1,0.0,1,1
12,100,science,art,physics,1,0.0,1,1
12,100,science,physics,art,0,-23.025850929940457,1,0
12,100,science,geology,math,1,0.0,1,1
12,100,science,zoology,geology,0,-23.025850929940457,1,0
12,100,science,philosophy,physics,1,0.0,1,1
12,100,science,zoology,philosophy,1,0.0,1,1
12,100,science,geology,zoology,1,0.0,1,1
12,100,science,math,art,1,0.0,1,1
12,100,science,philosophy,art,1,0.0,1,1
12,100,science,physics,geology,1,0.0,1,1
12,100,science,art,math,1,0.0,1,1
12,100,science,math,zoology,0,-23.025850929940457,1,0
12,100,science,art,math,0,-23.025850929940457,1,0
12,100,science,art,philosophy,0,-23.025850929940457,1,0
12,100,science,physics,geology,1,0.0,1,1
12,100,science,geology,art,0,-23.025850929940457,1,0
12,100,science,physics,math,0,-23.025850929940457,1,0
12,100,science,geology,art,1,0.0,1,1
12,100,science,zoology,physics,1,0.0,1,1
12,100,science,zoology,philosophy,1,0.0,1,1
12,100,science,physics,philosophy,1,0.0,1,1
12,100,science,philosophy,math,1,0.0,1,1
12,100,science,math,zoology,1,0.0,1,1
12,100,science,math,philosophy,0,-23.025850929940457,1,0
12,100,science,art,physics,1,0.0,1,1
12,100,science,physics,geology,1,0.0,1,1
12,100,science,geology,zoology,1,0.0,1,1
12,100,science,geology,art,1,0.0,1,1
12,100,science,physics,zoology,1,0.0,1,1
12,100,science,art,geology,1,0.0,1,1
12,100,science,physics,geology,1,0.0,1,1
12,100,science,philosophy,math,1,0.0,1,1
12,100,science,physics,geology,0,-23.025850929940457,1,0
12,100,science,geology,zoology,1,0.0,1,1
12,100,science,philosophy,physics,1,0.0,1,1
12,100,science,philosophy,physics,1,0.0,1,1
12,100,science,physics,art,1,0.0,1,1
12,100,science,physics,zoology,0,-23.025850929940457,1,0
12,100,science,zoology,geology,1,0.0,1,1
12,100,science,art,zoology,1,0.0,1,1
12,100,science,philosophy,geology,1,0.0,1,1
12,100,science,zoology,physics,1,0.0,1,1
12,100,science,art,math,1,0.0,1,1
12,100,science,geology,philosophy,0,-23.025850929940457,1,0
12,100,science,physics,zoology,1,0.0,1,1
12,100,science,zoology,math,1,0.0,1,1
12,100,science,art,math,1,0.0,1,1
12,100,throw,beach ball,boomerang,1,0.0,1,1
12,100,throw,football,boomerang,1,0.0,1,1
12,100,throw,lawnmower,beach ball,1,0.0,1,1
12,100,throw,beach ball,football,1,0.0,1,1
12,100,throw,football,boomerang,1,0.0,1,1
12,100,throw,beach ball,boomerang,1,0.0,1,1
12,100,throw,boomerang,tires,0,-23.025850929940457,1,0
12,100,throw,football,beach ball,1,0.0,1,1
12,100,throw,football,boomerang,0,-23.025850929940457,1,0
12,100,throw,lawnmower,boomerang,1,0.0,1,1
12,100,throw,boomerang,lawnmower,0,-23.025850929940457,1,0
12,100,throw,football,tires,0,-23.025850929940457,1,0
12,100,throw,lawnmower,boomerang,1,0.0,1,1
12,100,throw,boomerang,tires,0,-23.025850929940457,1,0
12,100,throw,football,beach ball,1,0.0,1,1
12,100,throw,tires,lawnmower,1,0.0,1,1
12,100,throw,beach ball,lawnmower,0,-23.025850929940457,1,0
12,100,throw,tires,beach ball,1,0.0,1,1
12,100,throw,boomerang,lawnmower,0,-23.025850929940457,1,0
12,100,throw,beach ball,boomerang,0,-23.025850929940457,1,0
12,100,throw,beach ball,football,1,0.0,1,1
12,100,throw,football,beach ball,1,0.0,1,1
12,100,throw,tires,beach ball,0,-23.025850929940457,1,0
12,100,throw,lawnmower,boomerang,0,-23.025850929940457,1,0
12,100,throw,beach ball,tires,0,-23.025850929940457,1,0
12,100,throw,football,boomerang,1,0.0,1,1
